ID,Name,Concepticon_ID,Concepticon_Gloss
1_firen,fire (n.),221,FIRE
2_nosen,nose (n.),1221,NOSE
3_gov,go (v.),695,GO
4_watern,water (n.),948,WATER
5_mouthn,mouth (n.),674,MOUTH
6_tonguen,tongue (n.),1205,TONGUE
7_bloodn,blood (n.),946,BLOOD
8_bonen,bone (n.),1394,BONE
9_2sgpronoun,2SG pronoun,1215,THOU
10_rootn,root (n.),670,ROOT
11_comev,come (v.),1446,COME
12_breastnchestn,breast (n.) // (chest) (n.),1402,BREAST
13_rainn,rain (n.),658,RAIN (PRECIPITATION)
14_1sgpronoun,1SG pronoun,1209,I
15_namen,name (n.),1405,NAME
16_lousen,louse (n.),1392,LOUSE
17_wingn,wing (n.),1257,WING
18_meatn,meat (n.),634,MEAT
19_armhandn,arm / hand (n.),2121,ARM OR HAND
20_flyn,fly (n.),1504,FLY (INSECT)
21_nightn,night (n.),1233,NIGHT
22_earn,ear (n.),1247,EAR
23_neckn,neck (n.),1333,NECK
24_far,far,1406,FAR
25_domakev,do (make) (v.),2575,DO OR MAKE
26_housen,house (n.),1252,HOUSE
27_stonerockn,stone (rock) (n.),857,STONE
28_bitter,bitter,887,BITTER
29_sayv,say (v.),1458,SAY
30_toothn,tooth (n.),1380,TOOTH
31_hairn,hair (n.),2648,HAIR (HEAD)
32_big,big,1202,BIG
33_one,one,1493,ONE
34_who,who?,1235,WHO
35_3sgpronoun,3SG pronoun,262,HE OR SHE OR IT
36_hitbeatv,hit / beat (v.),1665,BEAT
37_legfootn,leg // foot (n.),2098,FOOT OR LEG
38_hornn,horn (n.),1393,HORN (ANATOMY)
39_this,this,1214,THIS
40_fishn,fish (n.),227,FISH
41_yesterday,yesterday,1174,YESTERDAY
42_drinkv,drink (v.),1401,DRINK
43_black,black,163,BLACK
44_naveln,navel (n.),1838,NAVEL
45_standv,stand (v.),1442,STAND
46_bitev,bite (v.),1403,BITE
47_backn,back (n.),1291,BACK
48_windn,wind (n.),960,WIND
49_smoken,smoke (n.),778,SMOKE (EXHAUST)
50_what,what?,1236,WHAT
51_childkintermn,child (kin term) (n.),1801,CHILD (DESCENDANT)
52_eggn,egg (n.),744,EGG
53_givev,give (v.),1447,GIVE
54_new,new,1231,NEW
55_burnintrv,burn (intr.) (v.),2102,BURN
56_not,not,1240,NOT
57_good,good,1035,GOOD
58_knowv,know (v.),1410,KNOW (SOMETHING)
59_kneen,knee (n.),1371,KNEE
60_sandn,sand (n.),671,SAND
61_laughv,laugh (v.),1355,LAUGH
62_hearv,hear (v.),1408,HEAR
63_soilearthn,soil (earth) (n.),1228,EARTH (SOIL)
64_leafn,leaf (n.),628,LEAF
65_red,red,156,RED
66_livern,liver (n.),1224,LIVER
67_hidev,hide (v.),602,HIDE (CONCEAL)
68_skinhiden,skin (hide) (n.),763,SKIN
69_suckv,suck (v.),1421,SUCK
70_carryv,carry (v.),700,CARRY
71_antn,ant (n.),587,ANT
72_heavy,heavy,1210,HEAVY
73_takev,take (v.),1749,TAKE
74_old,old,1229,OLD
75_eatv,eat (v.),1336,EAT
76_thighn,thigh (n.),471,UPPER LEG (THIGH)
77_thick,thick,1244,THICK
78_long,long,1203,LONG
79_blowv,blow (v.),175,BLOW (OF WIND)
80_woodn,wood (n.),1803,WOOD
81_runv,run (v.),1519,RUN
82_fallv,fall (v.),1280,FALL
83_eyen,eye (n.),1248,EYE
84_ashn,ash (n.),646,ASH
85_tailn,tail (n.),1220,TAIL
86_dogn,dog (n.),2009,DOG
87_cryweepv,cry / weep (v.),1839,CRY
88_tiev,tie (v.),1917,TIE
89_seev,see (v.),1409,SEE
90_sweet,sweet,717,SWEET
91_ropen,rope (n.),1218,ROPE
92_shadeshadown,shade / shadow (n.),1388,SHADE
93_birdn,bird (n.),937,BIRD
94_saltn,salt (n.),1274,SALT
95_small,small,1246,SMALL
96_wide,wide,1243,WIDE
97_starn,star (n.),1430,STAR
98_in,in,1460,IN
99_hard,hard,1884,HARD
100_crushgrindv,crush / grind (v.),1033,GRIND
101_mountainhilln,mountain (hill) (n.),2118,MOUNTAIN OR HILL
102_sitv,sit (v.),1416,SIT
103_fingernailn,(finger)nail (n.),1258,FINGERNAIL
104_throwv,throw (v.),1456,THROW
105_three,three,492,THREE
106_right,right,1019,RIGHT
107_washv,wash (v.),1453,WASH
108_graspv,grasp (v.),2021,GRASP
109_branchn,branch (n.),1531,BRANCH
110_mann,man (n.),1554,MAN
111_raw,raw,1959,RAW
112_tomorrow,tomorrow,1329,TOMORROW
113_two,two,1498,TWO
114_bottomn,bottom (n.),690,BOTTOM
115_liedownv,lie (down) (v.),215,LIE DOWN
116_snaken,snake (n.),730,SNAKE
117_cloudn,cloud (n.),1489,CLOUD
118_yearn,year (n.),1226,YEAR
119_tearv,tear (v.),1735,TEAR (SHRED)
120_askv,ask (v.),1828,ASK (REQUEST)
121_weavev,weave (v.),133,WEAVE
122_at,at,1461,AT
123_edgen,edge (n.),863,EDGE
124_chinn,chin (n.),1510,CHIN
125_playv,play (v.),1413,PLAY
126_cheekn,cheek (n.),1730,CHEEK
127_pusn,pus (n.),1808,PUS
128_flyv,fly (v.),1441,FLY (MOVE THROUGH AIR)
129_holen,hole (n.),1667,HOLE
130_growv,grow (v.),479,GROW
131_headn,head (n.),1256,HEAD
132_bellyn,belly (n.),1251,BELLY
133_shouldern,shoulder (n.),1482,SHOULDER
134_clawn,claw (n.),72,CLAW
135_which,which?,727,WHICH
136_digv,dig (v.),1418,DIG
137_pullv,pull (v.),1455,PULL
138_hot,hot,1286,HOT
139_firewoodn,firewood (n.),10,FIREWOOD
140_remainv,remain (v.),987,REMAIN
141_cold,cold,1287,COLD
142_feathern,feather (n.),1201,FEATHER
143_coughv,cough (v.),879,COUGH
144_thin,thin,2308,THIN
145_grassn,grass (n.),606,GRASS
146_foamn,foam (n.),1768,FOAM
147_sour,sour,1906,SOUR
148_full,full,1429,FULL
149_dayn,day (n.),1225,DAY (NOT NIGHT)
150_sleepv,sleep (v.),1585,SLEEP
151_monthn,month (n.),1370,MONTH
152_white,white,1335,WHITE
153_sewv,sew (v.),1457,SEW
154_killv,kill (v.),1417,KILL
155_jumpv,jump (v.),1829,JUMP
156_throatn,throat (n.),1346,THROAT
157_woodsforestn,woods / forest (n.),420,FOREST
158_there,there,1937,THERE
159_findv,find (v.),719,FIND
160_flowv,flow (v.),2003,FLOW
161_many,many,1198,MANY
162_chewv,chew (v.),321,CHEW
163_swallowv,swallow (v.),897,SWALLOW
164_wet,wet,1726,WET
165_four,four,1500,FOUR
166_soft,soft,1856,SOFT
167_lookv,look (v.),1819,LOOK
168_nasalmucusn,nasal mucus (n.),208,NASAL MUCUS (SNOT)
169_that,that,78,THAT
170_cutv,cut (v.),1432,CUT
171_mothern,mother (n.),1216,MOTHER
172_scratchv,scratch (v.),1436,SCRATCH
173_sunn,sun (n.),1343,SUN
174_lookforv,look for (v.),1468,LOOK FOR
175_brainn,brain (n.),1583,BRAIN
176_warm,warm,1232,WARM
177_coverv,cover (v.),761,COVER
178_womann,woman (n.),962,WOMAN
179_deep,deep,1593,DEEP
180_above,above,1741,ABOVE
181_femaleofananimaln,female (of an animal) (n.),3923,FEMALE ANIMAL
182_putonv,put on (v.),158,PUT ON
183_other,other,197,OTHER
184_foreheadn,forehead (n.),123,FOREHEAD
185_left,left,244,LEFT
186_risev,rise (v.),568,RISE (MOVE UPWARDS)
187_dry,dry,1398,DRY
188_how,how?,1239,HOW
189_breakv,break (v.),2558,BREAK (CLEAVE)
190_where,where?,1237,WHERE
191_spinv,spin (v.),121,SPIN
192_ripev,ripe (v.),179,RIPEN
193_lickv,lick (v.),319,LICK
194_openv,open (v.),1156,OPEN
195_tall,tall,711,TALL
196_bad,bad,1292,BAD
197_barkn,bark (n.),1204,BARK
198_breathev,breathe (v.),1407,BREATHE
199_countv,count (v.),1420,COUNT
200_diev,die (v.),1494,DIE
201_dirty,dirty,1230,DIRTY
202_dust,dust,2,DUST
203_fatn,fat (n.),323,FAT (ORGANIC SUBSTANCE)
204_fathern,father (n.),1217,FATHER
205_fearv,fear (v.),1419,FEAR (BE AFRAID)
206_fightv,fight (v.),1423,FIGHT
207_five,five,493,FIVE
208_flowern,flower (n.),239,FLOWER
209_fogn,fog (n.),249,FOG
210_freezev,freeze (v.),1431,FREEZE
211_fruitn,fruit (n.),1507,FRUIT
212_green,green,1425,GREEN
213_gutsn,guts (n.),1334,GUTS
214_heartn,heart (n.),1223,HEART
215_here,here,136,HERE
216_huntv,hunt (v.),1435,HUNT
217_icen,ice (n.),617,ICE
218_laken,lake (n.),624,LAKE
219_livev,live (v.),1422,BE ALIVE
220_moonn,moon (n.),1313,MOON
221_narrow,narrow,1267,NARROW
222_near,near,1942,NEAR
223_personn,person (n.),683,PERSON
224_pushv,push (v.),1452,PUSH
225_rivern,river (n.),666,RIVER
226_tobecomerottenv,to be(come) rotten (v.),1728,ROTTEN
227_round,round,1395,ROUND
228_sean,sea (n.),1474,SEA
229_seedn,seed (n.),714,SEED
230_sharp,sharp,1396,SHARP
231_short,short,1645,SHORT
232_singv,sing (v.),1261,SING
233_skyn,sky (n.),1732,SKY
234_smellv,smell (v.),2124,SMELL
235_smooth,smooth,1234,SMOOTH
236_snown,snow (n.),784,SNOW
237_spitv,spit (v.),1440,SPIT
238_stickn,stick (n.),1295,STICK
239_straight,straight,1404,STRAIGHT
240_swellv,swell (v.),1573,SWELL
241_swimv,swim (v.),1439,SWIM
242_they,they,817,THEY
243_thinkv,think (v.),2271,THINK
244_treen,tree (n.),906,TREE
245_true,true,1657,TRUE
246_turnv,turn (v.),1445,TURN (SOMETHING)
247_vomitv,vomit (v.),1278,VOMIT
248_walkv,walk (v.),1443,WALK
249_1plpronoun,1PL pronoun,1212,WE
250_when,when?,1238,WHEN
251_with,with,1340,WITH
252_wormn,worm (n.),1219,WORM
253_yellow,yellow,1424,YELLOW
254_2plpronoun,2PL pronoun,1213,YOU
